credito,genero,educacao,estado_civil,idade,pgto_set,pgto_ago,pgto_jul,pgto_jun,pgto_mai,pgto_abr,fatura_set,fatura_ago,fatura_jul,pgto_amt_set,pgto_amt_ago,pgto_amt_jul,pgto_amt_jun,pgto_amt_mai,pgto_amt_abr,Y
50000,1,2,2,25,0,0,0,0,0,0,43785,38971,34836,1795,1660,1272,1500,644,704,0
150000,1,3,2,30,0,0,0,0,0,0,80220,47272,141568,3095,135332,2848,2330,2204,2100,0
130000,1,2,2,32,0,0,0,0,0,0,21395,31030,40523,10000,10000,15000,25000,5000,5000,0
50000,1,2,1,36,0,0,0,0,0,0,43900,42499,17494,2268,1604,1288,651,674,734,0
240000,1,1,2,32,-2,-2,-2,-2,-2,-2,3162,3162,3124,3162,3124,3200,3162,3162,3131,0
100000,1,2,2,30,0,0,0,0,0,0,55776,44953,46922,3000,3000,3000,2000,2000,2000,0
20000,1,3,2,40,0,0,0,2,2,0,13195,14197,15657,1238,2959,580,0,435,518,0
50000,1,3,2,46,0,0,0,0,0,0,48060,48923,48924,2326,2000,1235,622,1000,1000,0
360000,1,3,1,42,-2,-2,-2,-2,-2,-2,0,4435,0,4435,0,3666,2878,2921,5270,0
60000,1,2,2,36,2,2,2,2,2,2,48547,49446,49857,2000,1500,2000,3000,2000,2000,1
30000,1,2,2,39,2,4,3,2,2,4,25999,25305,24624,0,0,0,5288,0,0,0
420000,1,1,2,36,-1,-1,-1,2,2,2,9464,37856,31429,40146,23040,63,104,23,50212,0
20000,1,1,2,31,1,-1,-1,-2,-2,-2,0,150,0,150,0,0,0,0,0,0
240000,1,1,2,38,0,0,0,0,-1,2,6865,2519,6646,2000,6500,0,5011,0,1834,0
240000,1,1,1,37,-2,-2,-2,-2,-2,-2,4081,7608,154353,7644,155142,9661,11489,3870,3539,0
200000,1,1,2,30,-1,-1,-2,-1,0,0,8985,247,6015,805,6144,34418,230,1839,0,0
200000,1,1,2,33,1,-1,-1,-1,0,0,-168,416,83,1000,499,1000,0,0,1000,0
260000,1,1,2,32,-1,-1,-1,2,-1,0,2112,728,100,733,100,0,499,0,0,0
100000,1,2,1,44,0,0,0,2,0,0,11509,11119,12376,1270,3000,0,0,0,3230,0
20000,1,1,1,36,0,0,0,2,0,0,16736,17834,20025,1700,4000,300,10000,5000,1000,0
50000,1,3,1,45,0,0,0,0,0,0,43469,44462,45510,2015,2063,2054,1672,1946,1700,0
230000,1,2,1,42,0,0,0,0,0,0,26644,27352,28121,1440,1500,6000,6000,5000,1556,0
210000,1,2,1,42,-2,-2,-2,-2,-2,-2,0,1145,1000,1145,1005,2000,500,5305,3640,0
330000,1,1,2,54,-2,-2,-2,-2,-2,-2,3027,2379,1803,2386,1894,911,3865,1513,0,0
150000,1,1,1,55,1,-1,-1,0,-1,-1,0,780,4639,780,4639,100000,3284,2576,2576,0
90000,1,2,1,57,0,0,0,0,0,0,10635,10889,10953,3007,3000,3000,5000,6000,8000,0
30000,2,3,1,28,0,0,0,0,2,0,23176,23182,19083,2867,2000,2000,0,1500,1353,0
80000,2,3,1,33,-1,2,-1,-1,-1,-1,780,390,814,0,814,390,390,390,1578,0
350000,1,1,1,57,-2,-2,-2,-2,-2,-2,1910,0,1638,0,1638,0,0,0,0,0
230000,2,3,3,30,-1,-1,-1,2,0,-1,291,763,2403,763,2403,0,0,291,291,0
180000,2,2,2,24,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,0
20000,2,2,1,29,0,0,0,0,0,0,5586,6599,7615,1268,1284,1141,309,470,321,0
50000,2,2,2,24,0,0,0,0,0,0,45397,47264,44090,3015,3025,2029,2015,1001,2000,0
150000,2,1,2,24,-2,-2,-2,-2,-2,-2,1495,2053,0,2060,0,0,0,0,0,0
310000,2,1,1,36,0,0,0,0,0,0,157173,160555,170288,6000,12398,7814,7000,7000,6597,0
80000,2,2,2,22,0,0,0,0,0,0,18429,19500,14366,2015,1500,1252,330,1829,207,0
10000,2,1,1,23,0,0,0,0,0,0,7641,8557,9080,1262,1000,1115,9329,331,1000,0
20000,2,2,2,22,2,4,3,2,0,0,8628,8350,8076,0,0,0,441,2368,0,1
70000,2,4,1,23,0,0,0,0,0,0,30847,31849,33333,1516,2000,1600,1215,1300,1500,0
200000,2,1,2,23,0,0,0,0,0,0,72853,73688,56073,2933,2100,2659,2100,2700,2599,0
170000,2,1,2,23,0,0,0,0,0,0,15639,14431,15437,1265,3437,2115,2920,1500,1053,0
230000,2,2,2,24,-1,-1,-1,-1,-1,0,160,237,436,237,586,12511,1249,0,0,0
290000,2,2,2,24,0,0,0,0,0,0,262476,180959,162007,8000,6500,6100,235075,10047,7500,0
50000,2,2,1,23,0,0,0,0,0,0,25526,26527,27577,1431,1481,1432,992,1027,1038,0
210000,2,2,2,23,0,0,0,0,0,0,9987,14769,16658,5000,5000,5000,8000,2000,4209,0
30000,2,2,2,22,2,2,2,2,2,0,29412,27559,31090,0,4000,1000,0,1100,1091,0
40000,2,2,2,24,2,0,0,0,0,0,19012,20018,21047,1326,1355,1668,807,834,837,1
80000,2,1,1,24,0,0,0,0,0,2,79393,77400,78453,3400,3000,5027,8500,0,4000,0
90000,2,2,2,24,0,0,-2,-2,-2,-2,24179,0,0,0,0,0,0,0,0,0
70000,2,4,1,26,0,0,0,0,0,0,71993,71158,70557,2851,3500,1500,1300,1100,1000,0
50000,2,1,2,23,0,0,0,0,0,0,22939,23966,24939,1413,1386,1399,876,1000,959,0
50000,2,2,1,23,0,0,0,0,0,0,40544,41098,28383,2000,1500,1432,1004,1035,1178,0
200000,2,2,1,27,-1,-1,-1,-1,-1,-1,14753,3670,5865,3670,5865,1303,4579,1107,2109,0
150000,2,2,2,24,0,0,0,0,-1,-1,66731,64787,38948,3000,3125,2065,307,635,0,0
210000,2,2,2,26,-1,-1,-1,-1,-1,-1,4341,402,11305,402,11401,1368,2684,1397,0,0
160000,2,2,2,25,0,0,0,0,0,0,156753,153392,143297,10000,8000,7000,5000,5000,5000,0
110000,2,1,2,24,0,0,2,2,0,0,9334,108868,96998,100082,4200,0,3000,3140,4900,0
160000,2,2,2,25,0,0,0,0,-1,-1,154365,130024,153258,7000,29000,1200,69364,1600,2000,0
280000,2,1,1,26,-2,-2,-2,-2,-2,-2,4664,1578,646,1578,646,3689,560,0,1605,0
30000,2,2,2,26,2,0,0,2,0,0,22364,23732,30699,1753,8500,9,700,1179,138,1
50000,2,2,2,26,0,0,0,0,0,0,28795,28506,26868,1500,1800,1400,1000,1000,1000,0
50000,2,2,1,27,-1,2,-1,-1,0,-1,780,390,390,0,390,780,0,390,0,0
280000,2,1,2,26,0,0,0,0,0,0,189748,192338,195598,6300,5700,5620,5000,5014,5135,0
50000,2,2,1,22,0,0,2,0,0,0,25561,26951,26570,2134,1000,2001,910,1510,500,0
20000,2,2,1,27,0,0,0,-1,0,0,15939,17171,18005,1500,1200,2000,0,0,0,0
230000,2,2,2,28,0,0,-1,-1,-1,-2,24867,24437,3900,4300,3900,870,0,0,0,0
70000,2,2,1,28,0,0,0,2,0,0,16030,15502,12637,1500,3000,0,2000,2000,0,0
50000,2,1,2,25,0,0,0,0,0,2,37014,36128,36317,1900,2000,2000,2000,1000,1500,0
300000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
420000,2,1,2,28,0,0,-1,0,0,0,7880,4623,64513,1010,64513,2420,1473,1062,1022,0
80000,2,2,1,26,0,0,0,0,0,0,42972,44210,42418,2000,2100,2000,2000,2000,2000,0
160000,2,2,2,28,0,0,0,0,-1,0,11832,100542,88118,100000,10000,6749,586,80000,30000,0
20000,2,2,1,28,-1,-1,0,0,0,0,1424,10094,15018,10094,10000,1549,3000,790,1000,0
50000,2,2,2,25,0,0,0,2,2,2,26509,27521,30001,1757,3237,0,2300,0,1100,0
50000,2,2,1,25,0,0,0,-1,-1,-1,9587,6583,3243,1200,1000,1700,0,5679,1600,0
80000,2,2,1,29,-2,-2,-1,2,2,-2,2801,0,21197,0,21197,0,0,0,0,0
110000,2,2,1,29,0,0,0,0,0,0,104163,92199,85868,3400,3706,3009,2400,2300,2500,0
340000,2,1,1,29,-1,0,0,0,0,0,11806,13535,18784,10000,6000,23000,400,5857,6500,0
30000,2,2,1,30,1,5,4,3,2,2,28534,27805,27090,0,0,0,1200,1300,985,0
100000,2,2,2,27,0,0,2,0,0,0,21043,24372,23699,4000,0,1794,2000,3000,1200,0
170000,2,2,1,30,0,0,0,0,0,0,165327,165627,165871,7400,6328,5280,4300,4500,4300,0
60000,2,2,1,31,-1,-1,-1,-1,-1,-1,44912,11409,-61506,144047,365,73000,415,415,50136,0
280000,2,2,1,31,0,0,0,0,0,0,139998,140030,125214,6084,5024,5020,5093,3219,4024,0
310000,2,2,1,30,0,0,0,0,0,0,296942,302778,299162,12401,13000,13208,10000,9506,10002,0
270000,2,2,1,27,0,0,0,2,0,0,24769,22546,21345,4000,5000,0,10000,7000,2000,0
210000,2,1,2,28,-1,-1,-1,-1,-1,-1,5850,4388,3638,4388,3638,7489,2684,9448,5841,0
30000,2,2,1,29,2,2,2,2,2,2,26799,26002,27293,5000,2000,0,4400,1600,0,1
470000,2,2,2,30,0,0,0,0,0,0,216031,203735,181531,7513,5552,1781,3021,3008,3015,0
50000,2,3,3,32,-1,-1,2,-1,0,0,326,652,326,652,0,978,0,0,326,0
70000,2,1,2,29,0,0,0,0,2,0,17154,18550,20245,2000,2000,3000,0,2000,2200,0
480000,2,2,2,30,0,0,-2,-2,-2,-1,470400,0,0,0,0,0,0,330982,30000,0
100000,2,1,2,30,3,3,2,2,2,2,95890,95434,97410,2000,4400,3700,4700,3300,3700,1
50000,2,2,1,31,0,0,0,0,0,0,48509,50724,50453,3310,2039,1237,634,5000,844,0
240000,2,1,2,29,-1,-1,-1,-1,-1,-1,358,176,0,176,0,540,100,2600,704,0
200000,2,1,1,27,1,-2,-1,2,0,0,-896,2500,653,7052,653,0,0,0,1300,0
330000,2,3,2,29,0,0,0,0,0,0,311577,319838,303679,13110,10691,10373,7901,5328,5061,0
150000,2,1,1,30,-1,-1,-1,-1,-1,0,4083,3534,6484,3537,6484,12306,21888,0,134,0
50000,2,3,1,37,0,0,0,0,0,0,39804,41106,41843,1964,1701,1697,1548,1620,1774,0
30000,2,2,1,45,0,0,0,0,0,0,30788,30395,27294,1759,1762,1717,966,5739,1577,0
80000,2,3,1,37,0,0,0,0,0,0,77480,75329,64228,3000,2500,1800,2000,1800,2000,0
70000,2,1,1,31,0,0,0,0,0,0,63820,60697,61139,5000,4000,3000,3000,3000,2000,0
300000,2,3,2,34,-1,-1,2,0,0,-1,2344,7929,7667,8000,0,20000,5000,33920,0,0
50000,2,3,1,29,2,2,0,0,0,0,59077,55607,54882,0,2700,2450,1830,4300,6500,1
260000,2,1,2,31,0,0,0,0,0,0,229398,202429,206210,8720,9000,8910,7570,7751,8200,0
50000,2,2,3,31,2,2,3,2,2,2,39193,42816,42838,4600,1000,1500,1900,1800,1200,1
150000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
140000,2,2,2,31,0,0,0,0,0,0,137326,138119,137950,6400,6600,6500,5100,5300,6000,0
80000,2,3,1,32,0,0,0,0,0,0,58091,58247,59495,2700,2800,2100,2181,2500,2300,0
210000,2,4,1,41,-2,-2,-2,-2,-2,-2,1662,13877,7600,13934,7735,5551,1241,1801,1359,0
360000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
50000,2,1,2,27,-1,0,0,0,-1,-1,17626,16789,12946,1547,8000,8000,20650,2529,0,0
280000,2,2,2,36,0,0,0,0,0,0,183797,168402,161474,6083,5913,5293,5126,5640,5119,0
60000,2,2,1,47,0,0,0,2,-1,2,27970,28004,31688,1456,4140,0,904,0,12985,0
220000,2,1,1,36,1,2,-1,2,-1,3,4086,3855,3055,0,4000,0,3338,0,0,0
220000,2,1,2,38,-1,2,2,2,2,2,2650,2650,150,0,0,0,0,0,0,0
300000,2,3,1,42,-1,-1,-2,-2,-1,-1,885,0,0,0,0,0,494,0,138,0
180000,2,1,2,32,1,-2,-2,-1,-1,-2,-10,-10,-10,0,0,5660,0,0,0,0
150000,2,2,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,3564,0,0,0,0
230000,2,2,2,29,-1,-1,-1,-1,-1,-1,2624,1149,2140,1149,2140,3313,3750,2491,9785,0
70000,2,1,2,32,2,0,0,0,0,0,34640,35757,37175,2000,2000,1700,1400,1446,1500,1
150000,2,2,1,33,0,0,0,0,0,0,25849,26852,27882,1735,1765,1777,1196,1233,1238,0
320000,2,2,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,111,0,288,1200,0
150000,2,2,1,36,0,0,0,0,0,0,289463,296846,301634,8245,7143,13700,15000,7500,0,0
230000,2,2,1,38,-1,-1,-1,0,0,0,4549,0,24962,0,24962,10000,943,1000,1058,0
230000,2,2,1,40,1,-2,-1,-1,-1,-1,0,0,3504,0,3504,4272,2977,1900,0,0
160000,2,3,2,36,-1,-1,-1,-1,0,-1,27204,897,1066,897,1066,1760,0,5510,0,0
320000,2,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
80000,2,2,2,36,2,0,0,-2,-2,-2,19671,20650,0,1700,0,0,0,0,0,1
30000,2,3,1,39,0,0,0,2,0,0,21173,22513,23826,2000,2000,1000,1000,2000,2000,0
270000,2,1,1,41,-1,-1,-1,-1,-1,-1,1278,-4,3564,0,3568,1280,1898,0,2605,0
130000,2,3,1,43,0,0,0,0,0,0,32667,33822,34975,2000,2000,1850,1400,1400,1400,0
110000,2,2,1,39,0,0,0,0,0,0,93111,91198,85136,3226,3050,2765,2304,2400,1885,0
90000,2,2,2,42,0,0,0,-1,-1,-1,92837,95413,94460,4500,2000,10061,11277,3808,14741,0
230000,2,2,1,32,-1,-1,-1,-1,-1,-1,1680,1535,1836,1535,1836,2283,0,21166,1000,0
140000,2,1,2,32,0,-1,0,0,0,0,10281,32163,20421,32172,1476,2140,1000,0,0,0
230000,2,2,1,40,-2,-2,-2,-2,-2,-2,273,273,2418,273,3588,1428,4398,5748,3768,0
200000,2,1,2,32,-2,-2,-2,-2,-2,-2,261,1715,281,1723,282,1110,390,0,0,0
190000,2,2,1,34,0,0,0,2,2,2,84031,86730,93705,5000,9310,0,7200,0,8000,0
240000,2,2,1,37,0,0,0,0,-1,0,51277,51999,52613,10006,10000,10000,22807,10000,11109,0
100000,2,1,2,32,0,-1,0,0,0,0,41531,6120,104346,6157,100000,2017,1822,1777,7748,0
240000,2,2,1,38,0,0,0,0,0,0,234304,229519,229676,7888,8522,9260,5700,5475,5520,0
120000,2,1,2,28,-1,-1,-1,-1,-1,0,3564,2063,768,2063,768,3146,2677,0,0,0
180000,2,4,2,34,1,-1,-1,-2,-2,-2,0,149,0,149,0,0,0,0,0,0
150000,2,1,1,30,-1,-1,0,0,0,0,107799,16332,13837,16363,10149,10000,7000,0,0,0
300000,2,1,2,39,0,0,0,0,0,2,87540,89792,91558,5000,4500,5000,8000,0,4000,0
350000,2,2,1,36,0,0,0,0,0,0,21026,35588,38002,15000,3000,3000,4000,10000,25000,0
180000,2,1,2,30,0,0,0,0,0,0,44478,40311,43847,8000,10000,10000,23000,5000,4000,0
360000,2,1,1,32,0,0,0,0,0,0,16039,20396,19382,5000,2000,5019,2000,2500,5000,0
360000,2,1,2,32,0,0,0,0,0,0,11358,17580,17416,7079,7000,5000,0,11831,13000,0
130000,2,2,1,37,0,0,0,0,0,0,110434,108740,122873,4100,20000,6000,5000,20000,6000,0
50000,2,2,1,38,-1,-1,-1,-1,-1,-1,588,588,588,588,588,926,643,643,643,0
90000,2,2,1,39,-2,-2,-2,-2,-2,-2,1330,950,1330,950,1330,950,950,11786,1250,0
100000,2,2,1,32,0,0,0,2,0,0,18641,23380,33045,5000,10000,0,5000,10000,0,0
200000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,2090,0,2090,0,0,2820,10540,0
260000,2,2,2,30,-2,-2,-2,-2,-2,-2,4456,177,1406,177,1406,1006,440,5860,1306,0
80000,2,1,1,37,-1,0,-1,-1,-1,-1,27695,15372,25919,10000,25919,18449,2655,20808,0,0
100000,2,2,1,46,1,-1,-1,-1,-2,-2,0,766,305,766,305,0,0,0,0,0
340000,2,4,2,29,0,0,0,0,0,0,262621,167331,169625,24298,7068,8015,10053,15000,9507,0
220000,2,3,2,40,0,0,0,2,0,0,197139,166221,178594,6500,15000,0,8000,8000,15000,0
220000,2,2,2,41,0,0,0,0,0,0,119951,122336,126415,4375,6047,4622,4652,4838,4838,0
80000,2,3,1,46,0,0,-1,2,-1,-1,25505,14696,1278,1000,2278,0,17000,2500,0,0
140000,2,1,2,32,0,0,0,0,0,0,112933,114564,118713,5000,6000,6000,5500,5000,6000,0
80000,2,2,1,47,0,0,0,0,0,0,2795,3807,4595,1067,1121,1000,106,64,1000,0
360000,2,1,2,28,0,0,-2,-1,0,-1,5446,-8,-8,0,0,4643,1019,1039,984,0
320000,2,2,1,35,0,0,0,0,0,0,158942,155925,126767,5057,4606,5800,3375,3324,2500,0
200000,2,2,1,48,0,0,0,0,0,0,93713,59223,50290,1866,1762,1827,53248,3293,3314,0
20000,2,2,1,42,2,0,0,0,0,0,15552,16560,17278,1575,1293,1304,668,843,853,1
110000,2,2,1,42,0,0,0,2,2,0,5174,6184,8383,1106,2393,300,0,500,500,0
400000,2,2,1,45,-2,-2,-1,-1,-1,-1,10985,2441,16046,2441,16046,2483,10719,1722,2836,0
10000,2,3,1,41,-1,2,-1,-1,2,2,1838,1651,172,0,179,2034,214,0,283,0
210000,2,2,1,42,-2,-2,-2,-2,-2,-2,7065,1459,1835,1459,1835,2396,0,0,0,0
280000,2,2,2,38,0,0,0,0,0,0,92579,94451,96041,4300,4000,4033,3000,3300,3500,0
90000,2,2,1,32,0,0,-2,-1,-1,-2,4857,-43,-43,0,0,1011,4385,17889,9455,0
250000,2,1,1,40,2,2,2,0,0,0,170489,181700,177530,13926,0,6408,6478,13629,0,1
200000,2,1,1,43,1,-1,-1,-2,-2,-1,0,601,0,601,0,0,0,259,150,1
70000,2,2,1,38,1,2,0,0,2,0,73688,70254,71281,0,2800,6500,0,2821,5500,0
260000,2,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
390000,2,2,1,34,0,-1,-1,-1,-2,-2,1162,759,695,759,699,115,712,0,235,0
310000,2,3,1,35,0,0,0,0,0,0,83719,81138,87523,5000,18088,5500,6300,17300,25500,0
80000,2,2,2,31,-1,-1,-1,-1,-1,-1,1068,0,100,0,100,0,1050,0,0,0
310000,2,2,2,31,0,0,0,0,0,0,309080,314220,288581,11900,12000,12500,12930,12000,13500,0
50000,2,2,1,31,0,0,0,0,0,0,22716,19198,19462,2000,1510,4000,1000,600,500,0
40000,2,3,1,42,0,0,0,0,0,0,40285,40024,39706,1658,1601,1587,1310,1510,2000,0
230000,2,1,1,42,-1,-1,-1,-1,-2,-2,7338,-15,4685,15,4700,1925,2347,0,0,0
500000,2,1,2,34,-1,-1,-1,-1,0,-1,4677,6187,4775,6187,4775,31188,0,4119,7390,0
270000,2,2,1,36,0,0,0,0,0,0,73953,68207,55382,5168,5010,2005,2000,2000,2000,0
180000,2,2,2,36,-2,-1,-1,-1,-2,-2,0,1290,2985,1290,2985,0,0,0,0,0
240000,2,2,2,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
500000,2,1,1,47,-2,-2,-2,-2,-2,-2,3634,296,966,299,1169,6708,0,2065,1133,0
350000,2,1,1,42,-1,2,-1,-1,-1,-1,3931,2570,27036,0,27036,1559,1962,3683,3074,0
230000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,1663,4777,1663,4777,1763,2445,2727,17136,0
210000,2,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
240000,2,2,2,36,2,2,0,0,0,0,247477,241976,242629,11,10949,9419,7461,7601,7501,1
360000,2,2,1,44,-2,-2,-2,-2,-2,-2,1715,3662,12595,3680,12657,224,223,492,494,0
230000,2,1,2,37,-2,-2,-2,-2,-2,-2,-18,-18,-18,18,0,0,0,0,0,0
160000,2,3,1,46,-1,-1,-1,-2,-2,-2,960,485,0,485,0,0,0,0,0,0
230000,2,1,1,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,136,1233,0
200000,2,1,2,31,0,0,0,0,0,0,68244,65243,61590,6018,2507,2011,4140,5072,500,0
210000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
260000,2,2,1,30,0,0,0,0,0,0,147565,149777,151583,7129,5179,5276,4537,4670,4717,0
280000,2,2,2,49,0,0,0,0,0,0,278569,277306,225732,11005,12000,12100,12000,10000,10000,0
80000,2,2,2,30,0,-1,-1,-1,0,-1,21072,2520,-3990,2620,0,27194,1381,1922,2781,0
170000,2,2,2,48,0,0,0,0,0,0,99728,97889,99902,4500,5000,4000,4000,4000,7000,0
50000,2,2,1,35,1,2,2,2,2,2,8917,8625,11475,0,3000,0,1800,0,1950,1
420000,2,2,2,49,0,0,0,0,0,0,115505,113724,112976,4044,4297,4773,3203,2951,2837,0
280000,2,1,2,34,-2,-2,-2,-2,-2,-2,2793,1356,19497,1356,19497,10173,1089,28217,0,0
120000,2,2,2,39,0,0,0,2,0,0,20693,22033,24067,2000,2400,1000,1000,1500,1500,0
200000,2,2,2,30,0,0,0,0,0,0,154030,151604,146128,5370,5217,4894,4800,5900,5074,0
170000,2,3,2,30,0,0,0,0,0,0,173922,164939,165597,7400,7600,7800,6348,6200,6500,0
100000,2,2,2,37,-2,-2,-2,-2,-2,-2,14394,35392,20000,36291,20000,0,0,0,0,0
30000,2,3,1,51,0,0,0,0,0,0,15126,13327,13829,1236,1518,1074,500,300,1000,0
20000,2,2,2,52,0,0,0,0,0,0,18652,18506,18849,1300,1500,1500,500,1380,385,0
430000,2,2,2,50,0,0,0,0,0,0,268537,207118,202412,10000,8000,12000,50000,28000,60000,0
40000,2,2,1,52,-2,-2,-2,-2,-2,-2,0,0,0,3500,0,0,0,0,0,0
80000,2,2,2,49,-1,-1,-1,-1,-1,0,390,390,390,390,390,390,780,0,390,1
500000,2,1,1,54,-1,-1,-1,-1,0,0,6259,2937,10410,2962,10457,30026,26,13,2283,0
50000,2,2,2,51,0,0,0,0,0,0,24202,23664,21780,1340,1402,1344,1002,58,29,0
270000,2,1,1,60,-1,-1,-1,-1,-1,2,836,836,836,836,836,836,1972,0,836,0
70000,2,2,1,62,2,0,0,0,0,0,48367,49358,50396,1796,1834,1900,2000,1945,2000,1
200000,2,1,1,59,0,0,0,0,0,0,92215,94085,96174,4300,4500,4438,3900,3800,3500,0
140000,2,2,1,55,0,0,0,0,0,0,108038,110216,84516,4200,2822,2336,2588,2250,2491,0
80000,1,1,1,37,2,0,0,0,0,0,81970,78754,74789,3000,3139,2001,2081,1200,1500,1
50000,1,2,2,23,2,0,0,0,0,0,49301,50660,50036,2500,2142,2254,680,491,340,1
10000,1,2,2,21,0,0,0,0,0,0,7327,8244,9259,1500,1300,1000,206,2094,0,0
80000,1,2,2,27,0,0,0,0,0,0,60829,57556,59083,2061,2455,2667,2002,2055,1000,0
110000,1,3,2,26,0,0,0,0,0,0,10183,11971,8164,2000,2000,3000,3000,3000,2000,0
100000,1,1,2,25,-1,-1,-1,-1,-1,-1,1522,291,1791,291,1791,2367,4613,291,291,0
230000,1,2,2,27,0,0,0,0,0,0,5504,4782,3864,2000,2000,2000,300,2000,1400,0
20000,1,2,2,27,1,-1,0,0,0,0,0,18965,20042,18965,1391,1207,602,707,672,0
60000,1,2,2,29,2,2,2,2,2,2,35932,35060,38176,0,4000,1200,1900,0,2900,1
180000,1,2,2,26,0,0,0,0,0,0,67276,65363,68877,3000,10000,2000,1500,1500,1600,0
160000,1,1,2,30,-1,0,-1,-1,-1,-1,11170,6393,11845,1007,11907,5437,6693,22296,23500,0
30000,1,2,2,26,3,2,2,0,0,0,30311,31213,30425,1700,0,1310,908,915,1052,1
50000,1,2,2,31,0,0,2,0,0,0,23051,18190,12521,2719,0,2000,1000,1542,764,0
50000,1,1,2,28,0,0,0,0,0,0,42046,47356,47445,11000,5000,5000,31507,0,0,0
180000,1,2,2,28,1,2,2,2,2,2,29484,30309,28313,2000,942,0,492,0,600,1
20000,1,2,1,27,-1,-1,-1,-1,-1,-1,690,665,1164,665,1164,1523,1228,500,0,0
10000,1,3,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
310000,1,2,2,29,3,2,2,2,-1,2,400,400,400,0,0,0,20334,0,21573,0
50000,1,2,2,27,0,0,0,0,0,0,17831,18139,18777,1295,1323,1598,674,690,855,0
50000,1,2,1,32,0,0,0,0,0,0,41266,50669,48942,27004,1613,1484,3675,698,1000,0
150000,1,1,2,30,-2,-2,-2,-2,-2,-2,989,1023,7542,1023,7542,1200,0,0,689,0
100000,1,1,2,32,0,0,0,-2,-1,-1,13565,8130,-332,1000,0,1732,1268,2000,3500,0
200000,1,2,2,33,-1,-1,-1,-1,-1,-1,18044,390,20718,390,20718,390,390,390,540,0
220000,1,1,2,29,0,0,0,0,0,0,26012,25916,24998,1410,1417,1333,731,1019,1045,0
50000,1,2,2,31,0,0,0,0,0,-1,49024,48778,96487,1813,2079,2650,106,41302,2000,0
50000,1,2,1,35,0,0,0,0,0,0,20274,44996,21147,2600,1800,1500,1000,1000,1000,0
150000,1,3,1,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
30000,1,2,2,40,3,3,2,0,0,0,26129,25422,24728,0,0,1730,1200,1100,1151,1
340000,1,1,1,43,-2,-2,-2,-2,-2,-2,185,4418,0,4418,0,3931,2295,0,2254,0
360000,1,2,1,40,-1,-1,2,-1,-1,-1,1473,3125,1473,3125,0,1473,1473,1473,1473,0
210000,1,2,3,39,0,0,0,0,0,0,173187,96550,82810,4000,5000,5000,5000,5000,5000,0
210000,1,1,1,34,0,0,0,0,0,-1,42617,67734,66612,30020,4043,10329,0,8249,2572,0
180000,1,3,1,37,-2,-2,-2,-2,-2,-2,11368,3595,3837,3595,3842,5760,0,925,2755,0
360000,1,3,2,33,0,0,0,0,0,0,32290,33747,39840,2000,7000,7000,5000,4000,4287,0
20000,1,3,1,40,0,0,0,0,0,0,18987,19909,16623,1258,1282,1293,644,667,743,0
500000,1,2,1,44,-2,-1,-1,0,0,0,77009,92353,223085,94064,223792,85184,4803,1189,222429,0
400000,1,2,1,42,0,-1,-1,0,0,-1,2984,3353,8372,3369,8379,1074,124,3042,2891,0
50000,1,3,1,40,2,0,0,0,0,0,37245,38324,39405,1700,1700,2000,1500,1600,1600,1
20000,1,3,2,31,2,2,2,0,0,0,16509,19116,18028,2906,0,1250,594,3000,819,1
270000,1,3,2,38,0,0,0,0,0,0,263842,179711,185948,11021,12041,8028,7001,5454,6001,0
270000,1,1,2,33,-1,-1,0,-1,0,0,288,765,1277,765,1004,42522,1026,10000,1041,0
280000,1,2,2,33,-2,-2,-2,-2,-2,-2,0,2650,3294,2650,3294,3640,2720,7598,4434,0
180000,1,1,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
80000,1,2,1,34,2,2,2,0,0,0,81882,81814,78353,3650,0,3328,1888,1787,1960,1
200000,1,2,1,38,0,0,0,-2,-2,-2,7400,2872,212,1005,220,2387,0,0,3380,0
80000,1,2,1,39,0,0,0,0,0,0,145905,147860,78545,5107,3269,1400,368,1000,0,0
240000,1,2,1,45,0,0,0,0,0,0,228278,232449,223853,10000,9000,10000,8301,9000,13000,0
